,ci_test_results,z_test_results,z_test_p_values,t_test_p_values,mean_diff
ZPLD1,True,True,0.047625446697493204,0.047899664010516506,2.90487247759639
ZNF749,False,False,0.1992960253209769,0.19959396950681485,1.2712259686899996
RNASE11,False,False,0.15292874994482253,0.15324167961274376,1.681626358250369
PSMB5,True,True,0.04551565514219277,0.04578630614528201,10.198876953999985
MIS18BP1,True,True,0.0005677791990477287,0.0005914465616829978,3.0982405387999954
MAPK6,True,True,0.04153871676895569,0.041801957159177464,1.6339393706000003
FKBP10,False,False,0.3027275567859832,0.30297725009144305,5.355587242430005
AC011476.4,False,False,0.6047999452585462,0.6049146287591562,0.18361448164219984
GCM2,False,False,0.7251271643169686,0.725201386633427,0.3509010148033552
RAB41,False,False,0.5230020924299932,0.5231486437086438,0.4538119847285993
ST6GALNAC6,True,True,3.5675629790037695e-47,5.465171745033246e-43,37.819884605000006
JPH2,False,False,0.40090588553026774,0.4011070698878434,0.5965938164056419
ATP2A3,True,True,0.000295162727378623,0.0003099826648996376,21.987140796599988
NRBP2,True,True,0.012172822234862263,0.012330791869253078,1.0712456094
KRTAP9-7,False,False,0.21761350844718508,0.21790384056084533,1.0875942201117188
RAB28,True,True,6.671137544460775e-09,8.946259822792707e-09,11.234040940000007
GHRHR,False,False,0.20622189554640769,0.2065170426475526,1.7576295306911147
SURF1,False,False,0.05994004429202772,0.060230955952717526,2.2263628599999947
SERPINB2,False,False,0.7712595449847468,0.7713199485656508,4.155342620455599
SCN2A,False,False,0.3510877202631947,0.3513132493433585,1.3866764703491516
RBBP6,False,False,0.41789139806291975,0.4180845103796226,1.3401198860000036
RNASE13,False,False,0.14360625697567234,0.1439210833261995,1.2951667523007218
APOH,False,False,0.8991094543881782,0.8991349932908198,0.18598055243300005
PDSS1,False,False,0.8826665754260967,0.8826963865816837,0.11583483332000011
UGT2B4,False,False,0.6535034599209624,0.6536009152091562,0.11283767114934268
CT47A4,False,False,0.4421140220068456,0.44229586709426416,0.8019898197089621
ZNF211,True,True,0.010557835260980494,0.010704793291872048,3.962418239200005
SLC35G2,False,False,0.25087406467837936,0.25114921000585555,1.1048304224720003
TMEM120A,True,True,0.0002593509645647692,0.00027283723272692964,3.2140849644000014
SCP2,True,True,1.3238711094004635e-19,6.816515332939216e-19,26.183749536000008
TBX18,False,False,0.08939859926634534,0.08971028815830553,0.5461767920235374
XPOT,False,False,0.5993614517462245,0.5994781372145634,1.0707109079999952
OR4F21,False,False,0.7263937789408831,0.7264676107587655,0.313900943512172
PIPOX,False,False,0.3639480640764744,0.3641672289544363,1.73347479947352
GTF3C1,True,True,1.059347462975991e-40,1.446698767123802e-37,17.157599261999984
HOXA10-HOXA9,False,False,0.17480512378076396,0.17511194319842532,2.1348412544058837
SLC23A1,True,True,0.0006448797610777492,0.0006707566764176166,1.9559787502169996
RRM1,False,False,0.2703238276542236,0.2705895810871579,2.3835665832000004
TCEANC,False,False,0.8292747469371933,0.829318807228316,0.22377782843199956
PYHIN1,True,True,5.285283401160389e-61,3.8473643177137123e-54,79.47804857294602
ANGPT4,False,False,0.09881260996825754,0.09912724160736554,3.2532497150359
DLG1,True,True,0.031460937886123676,0.03170041629690988,4.584924987000008
CDCA2,False,False,0.6425985940324463,0.6426998000883435,0.5094856711460016
COX7A1,True,True,0.04901582712416567,0.04929226807137427,5.9523053443514
ADARB1,False,False,0.2148661575403953,0.21515767312995987,2.205347516600007
GP6,False,False,0.196571590582577,0.1968706045804483,1.0219504165440003
IPO5,True,True,0.00408144302965535,0.004167805384161428,7.4285218680000185
MYH4,False,False,0.8485910386838809,0.8486298689327203,0.10642621270741492
ZFP62,True,True,0.009812147177961746,0.00995362261879434,1.9275889544000009
COA4,False,False,0.8636426372984429,0.8636774535868436,0.42551020999997036
SF3B5,True,True,2.7683756515863924e-06,3.152325477252216e-06,17.287254667999974
B3GALT5,False,False,0.7981298026770052,0.7981825078842623,0.41605318092480026
GREM2,False,False,0.6381230155401156,0.6382257784291112,0.7099673335432
AMN1,False,False,0.23826351741975482,0.23854458088830124,1.4252291690400014
NANOS1,False,False,0.6406898864717163,0.6407917552207318,0.6811535265026007
MYT1,False,False,0.0982694547358276,0.0985839525627154,1.3797720090049999
IRGM,False,False,0.662529333486812,0.6626237291064336,0.7177479093630614
SNX11,False,False,0.2205216291090314,0.2208106943725177,1.1330259894000072
CAD,False,False,0.11145804423634796,0.11177471824313961,1.9979800944000061
EYA1,False,False,0.3096613720061402,0.3099075968766249,1.0401511002524602
LMO3,False,False,0.1486566600678297,0.1489705193647881,2.717517918538512
HOMER2,True,True,0.005117092699359649,0.005215777849652409,4.528055185440001
SYTL4,False,False,0.15054076368886413,0.15085422511108498,0.6132959376325999
EBNA1BP2,True,True,0.03886927630665474,0.039126980498276245,7.287371896799982
RHOXF2,False,False,0.5264611028578297,0.5266062287500701,0.6306850733028557
UHRF2,False,False,0.14227352577618474,0.14258858199207008,1.9135917184000029
PSMB9,True,True,1.0888654619675826e-16,3.4980413733209177e-16,72.40143286899993
TRAM1L1,False,False,0.42026583976735665,0.42045783455338404,1.3184280763125664
MICALL2,False,False,0.8706071340109801,0.8706401096020111,0.20278764726400045
THEM5,True,True,0.020741895200879126,0.020944566741483112,2.985877126130001
KCNK10,False,False,0.2953670824914262,0.29562045036569123,0.7936470467514005
SIRT3,False,False,0.3462120685868668,0.34644002128640783,1.2532192919999972
TMED4,False,False,0.08270400780011095,0.08301270353263854,4.592667813999981
DNM3,False,False,0.22949524104816665,0.22978031343407473,1.5886810737720012
ARSA,False,False,0.4797741779052641,0.47993912815314954,1.3057407159999954
ANKRD13C,False,False,0.7283661587028816,0.728439383742125,0.41197273400000256
ZNF511,True,True,0.01696140996305098,0.017146669847054905,1.6898977504999984
SEC14L5,False,False,0.3448743553394874,0.34510297388889244,0.5328767800330481
WDR4,True,True,7.963495800230215e-07,9.32869306019012e-07,3.198359644619998
SHTN1,False,False,0.29516767529131227,0.29542114257292423,0.8209302546199995
NPTXR,True,True,0.04195453924285544,0.042218599548103586,2.1206578185280014
MMP7,False,False,0.7570994733623557,0.757164033319578,2.577951887869908
PITPNC1,True,True,1.5095286885137956e-39,1.3847289621043005e-36,37.092797434200016
DTX1,True,True,9.189442532476525e-10,1.3194313812650177e-09,7.334192740071459
MARCH4,False,False,0.5114002499559216,0.5115516329477479,0.6439628925933798
KRT86,True,True,0.0008202037243005816,0.0008507765941846359,5.551898656477403
TSPY10,False,False,0.2721314461921519,0.2723963144228884,2.0848723249857724
ITGB4,False,False,0.2685953344369203,0.2688619326571007,8.502431933032
NCKAP1,False,False,0.28514791066212974,0.2854063598473192,2.802308478080004
SULT1C4,False,False,0.29683722020687264,0.297089854937773,1.1807647133963999
NCKIPSD,False,False,0.8901102619666396,0.8901381333478268,0.15830109879999554
DLG3,True,True,0.030159100995890867,0.03039486395259724,2.166390262158001
ACTN3,False,False,0.39899869126168264,0.3992007901761261,0.7711259152758803
GPATCH1,False,False,0.1715662188541225,0.17187406805573152,1.1701865514799987
RFWD2,False,False,0.7027902821810005,0.7028715018536649,0.635820565999996
SEMA6A,False,False,0.6655400460682024,0.6656334299681661,0.7143088203199977
EP400,False,False,0.11112142191530222,0.11143806604652658,2.962339157799999
CHGB,False,False,0.5879820355410557,0.5881029624697977,1.0250228532032089
C2orf71,False,False,0.9765077497335619,0.9765136372276852,0.04892806033919217
POLA2,False,False,0.5952528262729258,0.5953710349106076,0.7999659833999999
ZNF527,False,False,0.9076820531197016,0.9077053820192992,0.08758408899400028
GATB,False,False,0.815959549031778,0.8160072712620818,0.1729807140999977
NXNL2,False,False,0.7597097821066136,0.7597735704303277,0.2764768123330006
TRIT1,False,False,0.1508727598702589,0.1511861491789882,2.694300073800001
OR6K3,False,False,0.1308466178611211,0.13116316345538667,1.1860749892239522
ZNF823,False,False,0.6716870067436888,0.6717783386200683,0.5171141372000001
CSE1L,False,False,0.382409307844661,0.38261942635867496,2.5940367259999917
ERBB4,False,False,0.07770460701063825,0.07801049794086982,1.7368653888131806
FAM117A,True,True,1.5944891430949253e-14,3.794328234733832e-14,16.381302407000007
SPCS2,True,True,0.009212554395439297,0.00934941430791599,13.085197907999998
LVRN,False,False,0.45514469339063746,0.45532060428683074,0.34307268357573883
LONRF3,False,False,0.6658281394022628,0.665921426722022,0.47769991298399983
KNTC1,True,True,0.0037692178966084932,0.0038515460572717797,5.075113149199996
SIAH1,True,True,0.0008705327409246306,0.00090238242845147,4.766871281
ARHGAP15,False,False,0.052076404988877216,0.05235741145577184,5.0237905344
LINGO4,False,False,0.2288058308674794,0.22909121419386355,1.8355672917752002
KANSL1L,True,True,0.03519593212394193,0.03544517329184237,2.5956588858000007
SLC16A6,True,True,0.032915361993634706,0.03315879343010609,4.924758531320004
PACRG,True,True,0.02836840145091302,0.02859875910568913,1.5064869049739995
DAOA,False,False,0.6782303094562183,0.6783194768147072,0.24139648487910625
RNF25,False,False,0.48113178121641387,0.4812961372470691,0.32952994670600155
PPIL2,True,True,3.747700488311847e-11,6.098872751095971e-11,5.241558441799999
KCTD3,True,True,0.012510208750065943,0.012670345216140109,2.810147320739997
PAWR,True,True,6.493758674483666e-06,7.264264687230969e-06,6.066280965779999
RIMKLB,True,True,0.0011636203377104997,0.0012024081080425318,4.392873742200003
SERPING1,False,False,0.10905902384234016,0.10937545761272206,7.420917769494803
IPPK,False,False,0.546762752149873,0.5468996522400382,0.7855084074000018
TNPO2,False,False,0.6895821891343559,0.6896676488345241,0.5657072130000032
SEC31B,False,False,0.050724146179168095,0.05100318940569733,4.228925966504001
KIR2DL5B,True,True,0.005214822518996344,0.0053145972890898075,2.7808177063750397
ZNF385B,False,False,0.7321333795334048,0.7322054500268342,0.5371626401904432
SLC6A18,False,False,0.8188013343240725,0.8188482709009779,0.14343355333676344
MIA,False,False,0.3862757241035597,0.38648396357784576,2.8457845214866584
CSF2RB,False,False,0.39597130551514526,0.39617485939867314,11.712575249659992
CYTH1,True,True,6.854882590066261e-07,8.059009395632354e-07,25.06470878799999
CSF1R,False,False,0.47094147152500154,0.471110313375001,3.0797555166200006
HDAC3,False,False,0.5646548835462435,0.5647847314105374,0.8562767800000088
RBAK,True,True,0.01387617060424239,0.014044662860897337,2.986598670800003
A4GNT,False,False,0.6350186486422167,0.635122497423473,0.3624178269938091
PIWIL2,False,False,0.9226562599307723,0.9226757534102537,0.2590408543176794
HDAC4,True,True,5.7626475648798305e-11,9.211412436631327e-11,5.819491061799999
PHC2,True,True,0.04800542118469557,0.04828025589624417,5.3327217372000035
RAB4B,True,True,8.365485141184835e-05,8.944253207833703e-05,8.356023661999998
GALNT12,False,False,0.4029735678509889,0.4031737625073737,0.6216061763879992
ZNF232,False,False,0.21284894710484314,0.21314132300630356,1.6563320658759997
MORF4L1,False,False,0.76019119237829,0.7602548386644324,1.7926061799999502
PHF21A,True,True,1.7909307476693588e-12,3.3393917850394953e-12,10.851771290999999
TRBC2,True,True,3.3061561730662294e-06,3.7503871987456e-06,121.78397412319998
MST1,False,False,0.7392936573716671,0.7393635491204325,0.4364127664999984
C1orf186,False,False,0.7787067593165484,0.7787650052267994,0.46315165774019906
MROH9,False,False,0.17355096468242603,0.17385818743376147,0.6305139234907842
C5orf51,True,True,0.011253242825464827,0.011405078572870968,4.828454056400002
CRTAC1,False,False,0.9374998813369232,0.9375155997044708,0.1315488467481165
SOX13,True,True,4.146769212329226e-08,5.2549695933628e-08,6.407862810204001
TIGIT,True,True,9.439558428966214e-29,3.473646322000717e-27,34.57465964456
DAZAP1,True,True,4.0789420733926796e-05,4.411590358568921e-05,9.245748489999997
C15orf43,False,False,0.6694358724243412,0.6695279536833783,0.44515922993892243
IKZF1,True,True,8.658377876670472e-16,2.4423556477975068e-15,86.730970308
PDPR,True,True,9.24383624299391e-05,9.86832357010272e-05,3.5507324323999967
EPHB4,False,False,0.5337169531118346,0.5338591116231676,1.2922308989600033
C11orf24,True,True,7.752496825211031e-10,1.1200242259667238e-09,7.568884926999999
HEPH,False,False,0.546015458702309,0.5461526573472849,0.6115922266738187
SPATC1,False,False,0.49918837468781097,0.49934492796111307,0.8435590054304201
PYY,False,False,0.5552022711927278,0.5553358219225406,0.3798805675125001
TCEB1,False,False,0.4991707232749325,0.499327284084107,2.5045322099999936
FAM83E,False,False,0.3600206516548061,0.3602417552797543,0.29777266904440025
CEP162,False,False,0.5081759787944543,0.5083287184708778,0.6799373079000004
CLDND1,True,True,1.297414804604486e-21,9.666303627792118e-21,34.18057334600003
COX7B,False,False,0.7154482218223084,0.7155254501565784,0.5370080666000057
FANCD2,False,False,0.17136065161098069,0.17166856485109042,2.816790472000001
TMSB10,True,True,0.0010075227804161476,0.0010427128841768204,346.6128676999997
SQLE,True,True,1.450343468704154e-05,1.597460030041551e-05,10.741913793199998
UHRF1BP1L,False,False,0.42523055231526796,0.4254202194245894,1.0006419104000024
HIVEP3,False,False,0.2993156860905545,0.2995670838780688,2.1684869237799997
MMP12,False,False,0.7797960233725784,0.7798539552773223,0.3358471866242496
CRMP1,False,False,0.8025786840182482,0.8026301369657676,0.35920694028722044
FAM118B,True,True,0.007550437067859799,0.007673384707405351,1.3550942326000008
SLC27A4,False,False,0.07013094787479385,0.0704315115322878,1.4849905839999984
IQCF5,False,False,0.08458217269434241,0.08489179174442171,2.899623169368289
PLEKHG7,True,True,2.9623895342983934e-05,3.221409743843496e-05,3.39203564935098
POLE2,False,False,0.3261568960061788,0.326394861647507,1.4345562238799987
TUBD1,False,False,0.13491153955434695,0.13522765923559307,2.0701862278400007
NR0B2,False,False,0.42768024663036663,0.4278687697452932,1.5065190618878672
PUM2,False,False,0.432261836203947,0.43244822790322546,1.3627751499999974
SHPK,False,False,0.17038641123240994,0.17069462577280417,1.0969549879999985
IL21,False,False,0.5182025607824975,0.5183511013801577,0.8264787796941604
RAP1GAP,True,True,0.000907586798528372,0.0009403587427366915,3.209071633482001
AKR1C4,False,False,0.6001320017418018,0.6002484025798366,0.7779492098815801
PNPLA5,False,False,0.06548928457993515,0.0657858438390459,1.8438302957379997
RPP25L,False,False,0.09328622725685541,0.0935992974324923,3.7098099614000013
HAAO,False,False,0.0716737888628759,0.07197555280085968,1.6568080158351988
C2orf50,False,False,0.7730622312960231,0.7731221108361398,0.40520990670959933
SP3,False,False,0.18162138624043855,0.18192591776001102,1.9452437919999994
TRAP1,True,True,0.0031280491189853497,0.0032015211217405618,9.127614324000007
CHURC1-FNTB,False,False,0.5185821462445354,0.5187305290227374,2.553134512590809
ARHGDIB,True,True,1.3166262272798738e-14,3.166885302652075e-14,238.08262722199981
SLC35E2B,True,True,0.0004178032591138542,0.00043684309939240714,6.399555354000007
CEACAM4,False,False,0.5421152693145685,0.5422540313817166,0.9553689502151999
AFF1,False,False,0.9953816315606723,0.9953827883473436,0.013789421000005575
EMC8,False,False,0.22583440931602916,0.22612112512592006,1.8232778552000006
LRRC8C,True,True,0.016984787763902828,0.017170165014066697,2.2880790514000005
TMEM183A,True,True,0.0448866628644189,0.0451562036338912,2.7064760559999996
WDR70,False,False,0.17869582404667506,0.17900135679958623,2.299428150199997
PPP1R14B,False,False,0.3801353702414183,0.3803465965351499,9.034463193999983
WASL,False,False,0.5350014008162258,0.5351430372214999,0.6207915165999989
AUTS2,True,True,2.5020782460131823e-22,2.1444851388589653e-21,23.875489861939993
RNF24,False,False,0.1807163558591437,0.18102120010589565,1.7925448973999991
LONP1,False,False,0.7588967845422256,0.7589608129285805,0.5877764439999993
CNTF,False,False,0.7256080236103838,0.7256820975998426,0.22158695407599982
DOLK,False,False,0.43808161578603677,0.43826531562355175,0.7299452469000016
KRTAP10-7,False,False,0.6710664788386573,0.6711580170411773,0.5934453863968856
MBD5,False,False,0.24437904863094828,0.24465726230749593,0.750968619900001
ETV4,True,True,0.022176296147194432,0.022384847384811248,4.005414589730002
